Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
33580.0;1;5;2669.7;2005;15;43.1;4;2;57.3125;25.275278;1.0;2020;1;0;0;0
14000.0;1;4;2307.4;1971;25;32.9;5;1;56.851111;26.219444;2.0;2020;1;0;0;0
1450.0;1;3;859.4;1970;15;20.9;4;1;57.420556;27.048611;3.0;2020;1;0;0;0
7500.0;3;2;205.1;1957;40;40.2;6;2;57.3125;25.275278;1.5;2020;1;0;0;0
30000.0;1;5;7313.1;1990;5;65.4;7;2;57.751667;24.357222;1.0;2020;1;0;0;0
15700.0;1;3;1140.0;1967;30;46.5;6;2;57.751667;24.357222;3.0;2020;1;0;0;0
28500.0;1;5;4115.8;1988;10;68.5;9;3;56.851111;26.219444;1.0;2018;0;0;1;0
38500.0;1;5;2958.4;1995;0;85.3;9;3;57.511389;24.719167;1.0;2020;1;0;0;0
15000.0;1;3;1750.5;1970;15;58.9;7;3;57.420556;27.048611;2.0;2020;0;0;1;0
10000.0;1;3;2565.9;1985;15;36.1;7;1;56.851111;26.219444;1.0;2020;0;0;1;0
27000.0;1;5;1822.3;1982;20;64.6;8;3;57.511389;24.719167;1.0;2020;0;0;1;0
11000.0;1;5;3526.7;1989;10;29.3;4;1;56.851111;26.219444;1.0;2020;0;0;1;0
28000.0;1;3;582.2;1964;25;43.0;4;2;57.751667;24.357222;2.0;2020;1;0;0;0
25000.0;1;5;3944.0;1995;0;53.0;7;2;57.424167;25.906667;4.0;2020;0;0;1;0
24000.0;1;4;2180.3;1980;30;53.5;7;2;57.511389;24.719167;4.0;2020;0;0;1;0
15000.0;1;5;5106.1;1984;24;68.0;10;3;57.420556;27.048611;4.0;2020;0;0;1;0
20000.0;1;5;2779.0;1982;10;54.8;7;2;57.511389;24.719167;5.0;2020;0;0;1;0
22000.0;1;4;3174.5;1975;20;50.4;7;2;57.751667;24.357222;4.0;2020;0;0;1;0
4000.0;1;3;1555.5;1976;20;26.2;2;1;57.511389;24.719167;1.0;2020;0;0;1;0
11000.0;1;5;3753.5;1977;20;53.5;7;2;57.511389;24.719167;4.0;2020;0;0;1;0
2000.0;1;5;3525.1;1980;20;59.1;7;3;57.420556;27.048611;1.0;2020;0;0;1;0
2000.0;1;3;1707.3;1969;25;46.1;6;2;57.420556;27.048611;1.0;2020;0;0;1;0
2000.0;1;5;3974.0;1974;15;33.1;5;1;57.420556;27.048611;2.0;2020;0;0;1;0
2000.0;1;5;3525.1;1980;20;28.9;4;1;57.420556;27.048611;2.0;2020;0;0;1;0
14500.0;1;5;2720.5;1966;25;38.1;6;2;56.851111;26.219444;4.0;2020;0;0;1;0
12960.0;1;3;1716.5;1980;20;42.7;6;1;56.851111;26.219444;3.0;2020;0;0;1;0
10000.0;1;5;3760.7;1987;15;42.2;7;1;57.3125;25.275278;5.0;2020;0;0;0;1
2450.0;1;3;859.4;1970;15;20.9;4;1;57.420556;27.048611;3.0;2020;0;0;1;0
7000.0;1;6;3623.4;1990;10;55.4;7;2;57.1725;26.761111;1.0;2020;0;0;1;0
18000.0;1;3;1193.7;1969;35;48.7;7;2;57.3125;25.275278;2.0;2020;0;0;1;0
3000.0;1;3;2933.2;1990;15;91.7;12;4;57.420556;27.048611;2.0;2020;0;0;1;0
28000.0;1;5;3944.0;1995;0;53.0;7;2;57.424167;25.906667;4.0;2020;0;0;1;0
9500.0;1;5;3647.1;1981;20;31.3;5;1;56.851111;26.219444;5.0;2020;1;0;0;0
9550.0;1;5;4242.5;1988;10;95.3;10;4;57.420556;27.048611;3.0;2020;0;0;1;0
13000.0;1;3;1351.5;1975;25;55.9;7;2;57.420556;27.048611;2.0;2020;0;0;1;0
18000.0;1;2;667.1;1973;30;46.7;5;1;57.511389;24.719167;1.0;2020;0;0;1;0
21000.0;1;5;3753.5;1977;20;66.6;8;3;57.511389;24.719167;1.0;2020;0;0;1;0
14800.0;1;5;3760.7;1987;15;42.3;7;1;57.3125;25.275278;5.0;2020;0;0;1;0
12000.0;1;5;5658.7;1982;25;36.1;5;1;57.511389;24.719167;1.0;2020;0;0;1;0
5000.0;1;5;2498.4;1980;20;63.6;9;3;57.511389;24.719167;5.0;2020;0;0;1;0
10000.0;1;5;5658.7;1982;25;40.0;5;2;57.511389;24.719167;5.0;2020;0;0;1;0
44000.0;1;5;7313.1;1990;5;66.1;7;2;57.751667;24.357222;5.0;2020;0;0;1;0
22000.0;1;5;2957.0;1995;16;44.6;3;2;57.511389;24.719167;3.0;2020;0;0;1;0
11500.0;1;3;1225.8;1958;25;39.2;5;2;57.424167;25.906667;3.0;2016;0;0;0;1
24000.0;1;5;4016.4;1975;25;67.9;8;3;56.851111;26.219444;4.0;2020;0;0;1;0
8000.0;1;3;2203.3;1963;30;42.3;7;2;57.420556;27.048611;3.0;2020;0;0;1;0
5900.0;1;5;3045.5;1980;15;54.6;7;2;57.1725;26.761111;5.0;2020;0;0;1;0
10000.0;1;5;3619.7;1976;15;59.5;7;3;57.420556;27.048611;1.0;2020;0;0;1;0
3800.0;2;3;564.0;1961;35;47.4;6;2;57.420556;27.048611;1.0;2020;0;0;1;0
3000.0;1;5;3525.1;1980;20;29.8;4;1;57.420556;27.048611;4.0;2020;0;0;1;0
19000.0;1;2;1156.8;1984;15;54.5;9;2;57.511389;24.719167;1.0;2020;0;0;1;0
4500.0;2;3;972.8;1962;20;29.9;4;1;57.1725;26.761111;3.0;2020;0;0;1;0
8000.0;1;5;5106.1;1984;24;53.7;9;2;57.420556;27.048611;2.0;2020;0;0;1;0
32000.0;1;3;2565.9;1985;15;71.1;10;3;56.851111;26.219444;3.0;2020;0;0;1;0
55000.0;1;4;3535.1;1999;0;108.4;10;3;57.3125;25.275278;1.0;2020;0;0;1;0
3000.0;2;2;464.6;1953;45;58.3;6;2;57.420556;27.048611;1.0;2020;0;0;1;0
5630.0;1;4;2302.6;1974;25;54.1;7;2;57.511389;24.719167;1.0;2020;0;1;0;0
15500.0;1;5;3597.6;1974;15;47.3;7;2;57.420556;27.048611;5.0;2020;0;1;0;0
3300.0;1;3;2417.0;1988;5;42.6;5;1;57.1725;26.761111;1.0;2020;0;1;0;0
8000.0;1;3;2565.9;1985;15;41.0;7;1;56.851111;26.219444;1.0;2018;1;0;0;0
16000.0;1;3;1247.8;1963;40;39.0;5;2;57.3125;25.275278;3.0;2020;0;1;0;0
17500.0;1;5;5109.4;1975;16;34.1;4;1;57.3125;25.275278;3.0;2020;0;1;0;0
6500.0;1;4;2672.1;1961;30;39.6;5;2;57.420556;27.048611;2.0;2015;0;1;0;0
8050.0;1;3;1598.8;1985;15;70.6;10;3;57.1725;26.761111;1.0;2020;0;0;1;0
32000.0;1;3;1625.6;1986;5;70.5;9;3;57.424167;25.906667;3.0;2020;0;1;0;0
1913.0;2;2;210.1;1984;30;30.1;2;1;57.420556;27.048611;1.0;2019;0;0;0;1
14000.0;1;5;5658.7;1982;25;36.2;5;1;57.511389;24.719167;4.0;2020;0;1;0;0
7583.9;1;5;4067.6;1981;10;90.6;11;4;57.420556;27.048611;5.0;2020;0;1;0;0
37000.0;1;4;3535.1;1999;0;66.1;8;3;57.3125;25.275278;1.0;2020;0;1;0;0
16000.0;1;5;3628.2;1988;5;63.2;8;3;57.420556;27.048611;5.0;2020;0;1;0;0
7000.0;1;5;1890.6;1980;5;52.6;5;2;57.420556;27.048611;1.0;2020;0;1;0;0
4500.0;1;5;3527.5;1980;20;44.3;6;2;57.420556;27.048611;5.0;2020;0;1;0;0
8000.0;1;5;4080.9;1989;10;34.2;6;1;56.851111;26.219444;2.0;2020;0;1;0;0
26000.0;1;5;3647.1;1981;20;57.8;7;3;56.851111;26.219444;1.0;2020;0;1;0;0
21200.0;1;3;582.2;1964;25;43.6;5;2;57.751667;24.357222;1.0;2020;0;1;0;0
16500.0;1;5;3760.7;1987;15;42.6;7;1;57.3125;25.275278;2.0;2020;0;1;0;0
2500.0;1;3;1707.3;1969;25;29.2;4;1;57.420556;27.048611;3.0;2020;0;1;0;0
11000.0;1;4;5755.1;1985;10;33.5;5;1;57.420556;27.048611;4.0;2020;0;1;0;0
33000.0;1;4;2498.0;1971;25;68.8;8;3;57.3125;25.275278;2.0;2020;0;1;0;0
20000.0;1;3;1389.6;1968;35;38.8;5;2;57.424167;25.906667;3.0;2020;0;1;0;0
21000.0;1;3;1298.3;1958;35;48.0;6;2;57.3125;25.275278;1.0;2016;0;0;0;1
8000.0;1;4;2495.4;1975;30;34.6;4;1;56.851111;26.219444;2.0;2020;0;1;0;0
4000.0;1;5;3597.6;1974;15;28.6;5;1;57.420556;27.048611;1.0;2020;0;1;0;0
14000.0;1;5;2779.0;1982;10;33.8;5;1;57.511389;24.719167;4.0;2020;0;1;0;0
5000.0;1;5;3619.7;1976;15;61.7;8;3;57.420556;27.048611;4.0;2020;0;1;0;0
6000.0;2;3;972.8;1962;20;54.9;6;3;57.1725;26.761111;3.0;2020;0;1;0;0
5000.0;1;3;3295.7;1985;15;53.6;7;2;57.420556;27.048611;1.0;2020;0;1;0;0
37500.0;1;3;1268.5;1975;20;48.5;9;2;57.424167;25.906667;1.0;2020;0;1;0;0
2750.0;1;5;4940.2;1982;15;31.2;6;1;57.420556;27.048611;1.0;2020;0;1;0;0
12000.0;1;5;5106.1;1984;24;54.2;7;2;57.420556;27.048611;4.0;2018;0;1;0;0
37000.0;1;5;3753.5;1977;20;70.6;8;3;57.511389;24.719167;5.0;2020;0;1;0;0
8000.0;1;3;1764.9;1989;10;56.2;10;2;57.420556;27.048611;3.0;2020;0;1;0;0
15000.0;1;4;3314.8;1973;25;35.2;3;1;57.3125;25.275278;3.0;2020;0;1;0;0
1500.0;1;3;1302.7;1960;45;28.9;4;1;57.3125;25.275278;3.0;2020;0;1;0;0
21400.0;1;4;3174.5;1975;20;50.0;7;2;57.751667;24.357222;3.0;2020;0;1;0;0
6100.0;1;5;3539.0;1977;20;37.9;6;2;56.851111;26.219444;5.0;2020;0;1;0;0
15000.0;1;6;4240.6;1978;30;45.6;6;2;56.851111;26.219444;2.0;2020;0;1;0;0
45000.0;1;3;1210.9;1970;25;61.1;7;3;57.3125;25.275278;3.0;2020;0;1;0;0
3950.0;4;2;304.0;1965;45;35.2;4;1;57.511389;24.719167;1.0;2020;0;1;0;0
3700.0;3;2;271.1;1932;55;31.0;3;2;57.420556;27.048611;2.0;2020;0;1;0;0
3557.18;1;3;1178.5;1989;15;39.5;5;1;57.420556;27.048611;1.0;2012;0;0;1;0
33500.0;1;4;3106.2;1980;10;53.1;7;2;57.424167;25.906667;1.0;2020;0;1;0;0
23000.0;1;6;4240.6;1978;30;45.7;6;2;56.851111;26.219444;4.0;2020;0;0;0;1
7000.0;1;5;3628.2;1988;5;43.6;5;2;57.420556;27.048611;1.0;2020;0;0;0;1
3663.0;2;3;972.8;1962;20;28.8;4;1;57.1725;26.761111;2.0;2020;0;0;1;0
25000.0;1;3;1272.3;1960;35;39.2;5;2;57.3125;25.275278;1.0;2020;0;0;0;1
6500.0;2;2;440.2;1989;10;56.1;10;2;56.851111;26.219444;1.0;2020;0;1;0;0
3000.0;1;5;3628.2;1988;5;31.8;5;1;57.420556;27.048611;2.0;2020;0;0;0;1
7000.0;1;3;1389.6;1968;35;13.2;2;1;57.424167;25.906667;1.0;2020;0;0;0;1
16300.0;1;4;2309.6;1971;30;48.3;7;2;56.851111;26.219444;2.0;2020;0;0;0;1
7000.0;1;5;3502.6;1977;20;29.1;5;1;56.851111;26.219444;2.0;2020;0;0;0;1
23000.0;1;4;1729.7;1976;10;46.6;6;2;57.424167;25.906667;4.0;2020;0;0;0;1
13300.0;3;2;356.7;1961;40;33.5;5;1;56.851111;26.219444;1.0;2020;0;0;0;1
8000.0;1;6;4151.8;1974;25;54.9;7;2;56.624167;23.28;2.0;2019;0;0;0;1
8000.0;1;5;2699.4;1961;30;30.1;4;1;56.604167;25.255278;2.0;2019;0;0;0;1
4000.0;1;5;2408.9;1964;20;45.0;6;2;56.624167;23.28;1.0;2019;0;0;0;1
10600.0;1;5;3502.4;1961;35;40.9;5;2;56.604167;25.255278;2.0;2019;0;1;0;0
8413.63;1;5;3872.5;1976;15;55.7;7;2;56.604167;25.255278;1.0;2020;0;0;0;1
18000.0;1;5;3307.1;1965;15;47.8;7;2;56.624167;23.28;4.0;2020;0;0;0;1
9075.0;1;5;3740.8;1974;30;48.2;7;2;56.604167;25.255278;5.0;2020;0;0;0;1
22600.0;1;5;3468.8;1968;20;42.1;4;2;56.604167;25.255278;4.0;2020;0;0;0;1
14040.0;1;5;3369.8;1962;30;41.0;5;2;56.604167;25.255278;1.5;2020;0;0;0;1
5000.0;1;5;3472.8;1962;25;42.5;6;2;56.604167;25.255278;5.0;2019;0;0;0;1
33000.0;1;5;2865.4;1984;15;67.7;8;3;56.624167;23.28;4.0;2020;0;0;0;1
1000.0;1;5;2408.7;1981;30;33.4;6;2;56.604167;25.255278;5.0;2020;0;0;0;1
3400.0;1;5;3203.3;1978;15;28.9;5;1;56.604167;25.255278;1.0;2020;0;0;0;1
25000.0;1;5;3774.8;1993;20;83.7;12;4;56.406944;24.186389;1.0;2020;0;0;0;1
8300.0;1;5;4013.1;1976;20;34.5;4;1;56.624167;23.28;5.0;2020;0;0;0;1
7500.0;1;5;2408.9;1964;20;37.5;8;2;56.624167;23.28;4.0;2020;0;0;0;1
29800.0;1;5;2876.2;1990;10;62.9;7;3;56.406944;24.186389;1.0;2020;0;0;0;1
7200.0;1;4;1014.9;1970;30;42.7;5;2;56.406944;24.186389;2.0;2020;0;0;0;1
5300.0;1;3;850.4;1971;20;20.5;4;1;56.624167;23.28;3.0;2018;0;0;0;1
11200.0;1;3;1891.6;1976;25;60.4;8;2;56.624167;23.28;3.0;2020;0;0;0;1
20000.0;1;5;2758.4;1989;20;48.3;7;2;56.624167;23.28;3.0;2020;0;0;0;1
11000.0;1;5;4767.9;1973;25;34.7;7;2;56.604167;25.255278;1.0;2020;0;0;0;1
10700.0;1;5;3502.4;1961;35;40.9;5;2;56.604167;25.255278;2.0;2020;0;0;0;1
5000.0;1;9;2227.5;1970;25;34.3;5;1;56.604167;25.255278;4.0;2020;0;0;0;1
10000.0;1;3;1538.8;1965;25;55.4;6;3;56.624167;23.28;3.0;2020;0;0;0;1
9500.0;1;5;3468.8;1968;20;41.7;5;2;56.604167;25.255278;3.0;2020;0;0;0;1
15000.0;1;5;3291.5;1980;10;60.2;8;3;56.604167;25.255278;5.0;2015;0;0;1;0
15000.0;1;5;4546.7;1984;30;36.1;4;1;56.406944;24.186389;2.0;2020;0;0;0;1
30500.0;1;5;2589.0;1982;10;65.4;5;3;56.604167;25.255278;3.0;2020;1;0;0;0
7000.0;1;5;5121.3;1972;30;46.4;6;2;56.604167;25.255278;1.0;2020;1;0;0;0
12500.0;1;5;3425.6;1962;30;30.0;4;2;56.604167;25.255278;2.0;2020;1;0;0;0
11000.0;1;5;3332.0;1964;20;49.0;5;2;56.624167;23.28;5.0;2020;1;0;0;0
7000.0;1;2;930.6;1952;45;74.4;10;3;56.624167;23.28;2.0;2020;1;0;0;0
17000.0;1;5;3502.4;1961;35;40.7;5;2;56.604167;25.255278;1.0;2020;1;0;0;0
8000.0;1;5;3369.8;1962;30;30.2;4;2;56.604167;25.255278;2.0;2020;1;0;0;0
5800.0;1;2;911.6;1952;40;59.2;8;2;56.624167;23.28;1.0;2020;0;0;0;1
6500.0;1;3;850.4;1971;20;25.6;4;1;56.624167;23.28;1.0;2020;1;0;0;0
9000.0;1;5;3014.1;1991;10;33.4;5;1;56.624167;23.28;1.0;2020;1;0;0;0
2850.0;1;1;152.6;1953;35;43.6;7;2;56.624167;23.28;1.0;2019;1;0;0;0
15000.0;1;5;2674.4;1962;20;41.1;5;2;56.604167;25.255278;3.0;2020;1;0;0;0
12000.0;1;5;4013.1;1976;20;55.8;7;2;56.624167;23.28;5.0;2020;1;0;0;0
25000.0;1;5;3740.8;1974;30;49.0;7;2;56.604167;25.255278;3.0;2020;1;0;0;0
10600.0;1;3;2119.2;1988;20;52.5;9;2;56.406944;24.186389;1.0;2018;0;0;1;0
4500.0;1;5;2758.4;1989;20;66.3;9;3;56.624167;23.28;4.0;2020;1;0;0;0
4000.0;1;5;3872.5;1976;15;33.8;4;1;56.604167;25.255278;5.0;2020;1;0;0;0
4500.0;1;3;850.4;1971;20;20.4;4;1;56.624167;23.28;2.0;2020;1;0;0;0
8800.0;1;5;4254.3;1989;10;39.1;5;1;56.624167;23.28;3.0;2020;1;0;0;0
7500.0;1;5;3774.8;1993;20;36.8;6;2;56.406944;24.186389;5.0;2020;1;0;0;0
4600.0;1;2;813.5;1988;5;57.6;8;2;56.624167;23.28;2.0;2020;1;0;0;0
28000.0;1;5;3872.5;1976;15;63.1;8;3;56.604167;25.255278;5.0;2020;1;0;0;0
25000.0;1;3;2049.9;1981;15;68.9;9;3;56.624167;23.28;2.0;2020;1;0;0;0
23500.0;1;5;3014.1;1991;10;55.2;7;2;56.624167;23.28;3.0;2020;1;0;0;0
18000.0;1;2;925.2;1952;45;81.2;8;3;56.624167;23.28;1.0;2019;0;0;1;0
1000.0;1;3;1891.6;1976;25;76.2;9;3;56.624167;23.28;1.0;2020;1;0;0;0
5250.0;1;5;7479.5;1987;15;36.3;5;1;56.624167;23.28;1.0;2020;1;0;0;0
12903.66;1;5;3016.7;1990;10;54.3;7;2;56.624167;23.28;3.0;2020;1;0;0;0
10000.0;1;5;2938.0;1987;20;72.1;8;3;56.406944;24.186389;4.0;2020;0;0;1;0
16000.0;1;5;2674.4;1962;20;40.7;5;2;56.604167;25.255278;1.0;2020;0;0;1;0
33000.0;1;3;1156.5;1990;15;78.1;9;3;56.406944;24.186389;1.0;2020;1;0;0;0
27500.0;1;3;1650.3;1985;15;56.2;6;2;56.624167;23.28;3.0;2020;0;0;1;0
9240.0;1;5;3468.8;1968;20;41.1;5;2;56.604167;25.255278;4.0;2020;1;0;0;0
5000.0;1;9;2227.5;1970;25;32.3;5;1;56.604167;25.255278;1.0;2020;0;0;1;0
10000.0;1;5;4992.1;1976;20;46.4;6;2;56.624167;23.28;2.0;2020;0;0;1;0
18000.0;1;5;7479.5;1987;15;52.6;7;2;56.624167;23.28;3.0;2020;0;0;1;0
20000.0;1;4;3846.1;1969;30;50.9;8;2;56.406944;24.186389;1.0;2019;1;0;0;0
19500.0;1;5;4716.5;1967;30;47.6;6;2;56.604167;25.255278;1.0;2020;0;0;1;0
11500.0;1;5;3432.1;1962;30;29.8;4;1;56.604167;25.255278;4.0;2020;0;0;1;0
7000.0;1;9;2253.4;1968;31;49.7;8;2;56.604167;25.255278;6.0;2020;0;0;1;0
10000.0;1;5;5386.5;1971;30;49.6;10;2;56.604167;25.255278;2.0;2020;0;0;1;0
2900.0;1;5;2758.4;1989;20;33.4;5;1;56.624167;23.28;3.0;2016;0;0;1;0
4000.0;1;3;851.2;1967;20;26.2;4;1;56.624167;23.28;1.0;2020;0;0;1;0
5500.0;1;5;2399.5;1981;30;34.2;6;2;56.604167;25.255278;5.0;2020;0;0;1;0
10000.0;1;4;1014.9;1970;30;33.3;4;1;56.406944;24.186389;2.0;2020;0;0;1;0
10400.0;1;5;3291.5;1980;10;29.8;6;1;56.604167;25.255278;3.0;2020;0;0;1;0
5000.0;1;5;3291.5;1980;10;36.3;5;2;56.604167;25.255278;1.0;2020;0;0;1;0
22400.0;1;5;2895.1;1974;30;73.5;9;4;56.604167;25.255278;4.0;2020;0;0;1;0
3300.0;1;5;3369.8;1962;30;28.6;4;1;56.604167;25.255278;3.0;2020;0;0;1;0
6000.0;1;3;942.9;1961;35;67.0;7;3;56.624167;23.28;3.0;2020;0;0;1;0
6000.0;1;5;7479.5;1987;15;36.5;4;1;56.624167;23.28;5.0;2020;0;0;1;0
3500.0;1;5;2674.4;1962;20;29.5;4;1;56.604167;25.255278;1.0;2020;0;0;1;0
4000.0;1;5;3994.3;1977;25;33.4;4;1;56.624167;23.28;3.0;2020;0;0;1;0
25000.0;1;5;4254.3;1989;10;67.8;8;3;56.624167;23.28;4.0;2020;0;0;1;0
21400.0;2;3;653.5;1960;25;46.7;5;2;56.406944;24.186389;1.0;2020;0;0;1;0
5900.0;1;5;7479.5;1987;15;37.2;4;1;56.624167;23.28;4.0;2020;0;0;1;0
23500.0;1;5;3391.8;1968;30;39.3;5;2;56.604167;25.255278;1.0;2020;0;0;1;0
17500.0;1;6;5549.2;1976;30;53.8;7;2;56.406944;24.186389;3.0;2020;0;0;1;0
10000.0;1;5;3307.1;1965;15;37.1;7;2;56.624167;23.28;2.0;2020;0;0;1;0
7000.0;1;5;4546.7;1984;30;36.2;4;1;56.406944;24.186389;3.0;2020;0;0;1;0
20000.0;1;5;5703.5;1975;30;69.2;5;3;56.604167;25.255278;3.0;2020;0;0;1;0
6000.0;1;5;4546.7;1984;30;37.1;4;1;56.406944;24.186389;1.0;2020;0;0;1;0
17500.0;1;5;3016.7;1990;10;55.7;7;2;56.624167;23.28;5.0;2020;0;0;1;0
31000.0;1;5;2911.2;1990;15;52.0;7;2;56.624167;23.28;4.0;2020;0;0;1;0
22000.0;1;5;2359.5;1965;20;47.6;7;2;56.624167;23.28;2.0;2020;0;1;0;0
4800.0;1;5;3424.5;1971;30;41.6;5;2;56.604167;25.255278;2.0;2020;0;0;1;0
10000.0;1;9;2232.3;1968;20;31.0;4;1;56.604167;25.255278;1.0;2020;0;0;1;0
4300.0;1;5;2399.5;1981;30;34.0;6;2;56.604167;25.255278;5.0;2020;0;0;1;0
15500.0;1;5;3203.3;1978;15;44.2;6;2;56.604167;25.255278;1.0;2020;0;0;1;0
23000.0;1;5;2758.4;1989;20;62.8;7;3;56.624167;23.28;1.0;2020;0;1;0;0
5000.0;1;5;3994.3;1977;25;33.5;4;1;56.624167;23.28;5.0;2020;0;1;0;0
29000.0;2;3;2630.4;1986;10;69.1;8;3;56.624167;23.28;1.0;2020;0;1;0;0
8040.0;1;3;2062.9;1973;10;55.1;7;2;56.624167;23.28;1.0;2020;0;1;0;0
7000.0;1;3;1943.6;1978;20;35.4;4;1;56.406944;24.186389;2.0;2020;0;1;0;0
8100.0;1;3;966.9;1985;10;71.5;9;3;56.406944;24.186389;1.0;2020;0;1;0;0
12000.0;1;5;4546.7;1984;30;52.3;7;2;56.406944;24.186389;3.0;2020;0;0;1;0
17000.0;1;3;2413.4;1974;15;58.3;9;2;56.624167;23.28;3.0;2020;0;1;0;0
10500.0;1;5;3432.1;1962;30;53.0;7;3;56.604167;25.255278;2.0;2020;0;1;0;0
24000.0;1;5;3774.8;1993;20;83.7;12;4;56.406944;24.186389;1.0;2020;0;1;0;0
6000.0;1;4;1014.9;1970;30;42.7;5;2;56.406944;24.186389;2.0;2020;0;1;0;0
5000.0;1;5;3877.8;1976;15;34.4;4;1;56.604167;25.255278;4.0;2020;0;1;0;0
11000.0;1;5;3502.4;1961;35;40.8;5;2;56.604167;25.255278;1.0;2020;0;1;0;0
12000.0;1;5;3468.8;1968;20;41.5;5;2;56.604167;25.255278;4.0;2020;0;1;0;0
19000.0;1;5;3014.1;1991;10;54.9;7;2;56.624167;23.28;5.0;2020;0;1;0;0
4400.0;1;2;925.2;1952;45;57.3;7;2;56.624167;23.28;1.0;2020;0;1;0;0
10000.0;1;5;3472.8;1962;25;42.9;6;2;56.604167;25.255278;5.0;2020;0;1;0;0
4900.0;1;5;3391.8;1968;30;42.8;6;2;56.604167;25.255278;5.0;2020;0;1;0;0
34000.0;1;3;2711.9;1992;5;55.7;7;2;56.624167;23.28;2.0;2020;0;1;0;0
14000.0;1;2;886.0;1952;45;81.2;9;3;56.624167;23.28;2.0;2020;0;0;0;1
10000.0;1;3;1345.8;1974;25;53.2;7;2;56.889167;21.176944;3.0;2020;0;0;0;1
15000.0;1;5;3139.5;1994;5;54.9;7;2;56.966667;23.153333;4.0;2020;0;0;0;1
13500.0;1;5;2875.0;1980;20;35.8;6;1;56.666389;22.493611;5.0;2021;0;0;0;1
30000.0;1;5;3434.9;1970;25;54.0;8;3;56.666389;22.493611;3.0;2021;0;0;0;1
5000.0;4;3;738.3;1964;30;46.4;5;2;56.535;21.166111;3.0;2020;0;0;0;1
14000.0;3;3;668.1;1959;40;44.3;3;2;57.246667;22.588611;1.0;2021;0;0;0;1
13800.0;1;5;3984.0;1976;35;48.5;8;2;56.966667;23.153333;5.0;2020;0;0;0;1
14000.0;1;3;1142.1;1967;40;28.7;5;1;56.666389;22.493611;3.0;2021;0;0;0;1
16000.0;1;5;4745.6;1980;20;49.2;9;2;56.966667;23.153333;5.0;2021;0;0;0;1
19916.89;1;5;2937.4;1990;20;53.6;10;2;56.968611;21.971667;4.0;2021;0;0;0;1
13000.0;2;3;1196.6;1952;45;72.5;7;4;56.68;22.568333;1.0;2021;0;0;0;1
12500.0;1;6;5468.8;1970;25;42.8;5;1;57.246667;22.588611;1.0;2021;0;0;0;1
30000.0;1;5;5267.4;1981;10;56.0;7;2;56.966667;23.153333;5.0;2021;0;0;0;1
14700.0;1;5;2520.4;1970;25;45.0;6;2;56.966667;23.153333;1.0;2021;0;0;0;1
21300.0;1;5;2984.3;1976;30;47.5;6;2;57.246667;22.588611;3.0;2021;0;0;0;1
12000.0;1;5;5109.6;1978;29;67.9;10;3;56.966667;23.153333;1.0;2021;0;0;0;1
27000.0;1;5;4156.7;1983;28;68.8;8;3;56.535;21.166111;5.0;2021;0;0;0;1
49750.0;1;5;3905.1;2004;5;69.6;6;3;56.966667;23.153333;5.0;2021;0;0;0;1
29000.0;1;5;5267.4;1981;10;45.9;6;2;56.966667;23.153333;3.0;2021;0;0;0;1
40000.0;1;4;2498.7;1974;30;53.0;4;2;56.966667;23.153333;3.0;2021;0;0;0;1
35200.0;1;5;4746.4;1986;15;62.9;9;3;56.966667;23.153333;1.0;2021;0;0;0;1
26000.0;1;5;3959.6;1981;10;55.3;7;2;56.966667;23.153333;5.0;2021;0;0;0;1
14000.0;1;6;5468.8;1970;25;42.8;5;1;57.246667;22.588611;1.0;2021;0;0;0;1
14500.0;1;5;2575.7;1971;35;34.6;6;2;57.246667;22.588611;4.0;2021;0;0;0;1
3500.0;5;2;174.8;1965;45;38.5;4;2;56.966667;23.153333;2.0;2021;0;0;0;1
45000.0;1;6;6637.7;1993;0;98.3;12;4;56.966667;23.153333;3.0;2021;0;0;0;1
22000.0;1;5;3989.9;1975;30;46.6;6;2;57.246667;22.588611;3.0;2021;1;0;0;0
26000.0;1;5;4687.0;1986;30;60.2;5;3;56.966667;23.153333;1.0;2021;0;0;0;1
5400.0;1;5;3091.1;1992;10;33.7;5;1;57.246667;22.588611;1.0;2021;0;0;0;1
36000.0;1;6;4559.2;1984;25;75.4;10;3;57.246667;22.588611;2.0;2021;0;0;0;1
39380.0;1;5;2215.3;2008;0;53.1;5;2;56.966667;23.153333;1.0;2021;0;0;0;1
8000.0;1;5;4711.7;1980;20;45.8;6;2;57.246667;22.588611;2.0;2018;0;0;1;0
18880.0;1;5;2547.9;1969;25;47.4;7;2;56.966667;23.153333;2.0;2021;0;0;0;1
16400.0;1;3;1158.2;1969;30;46.9;5;2;57.246667;22.588611;2.0;2021;1;0;0;0
1906.5;1;5;3434.9;1970;25;30.0;4;1;56.666389;22.493611;1.0;2021;1;0;0;0
3500.0;4;2;302.6;1956;50;27.5;4;1;57.246667;22.588611;1.0;2021;1;0;0;0
29000.0;1;5;4189.0;1988;10;54.9;7;2;56.966667;23.153333;3.0;2021;1;0;0;0
