Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
27000.0;1;13;4506.4;1987;10;34.8;5;1;11.0;2020;0;0;0;1;56.900201;24.0823287
24000.0;1;5;5998.1;1975;20;27.2;4;1;4.0;2019;0;0;0;1;56.9582301;24.2000353
14700.0;1;10;6889.8;1987;20;40.4;7;1;7.0;2020;0;0;0;1;56.9397027;24.2085231
21500.0;1;6;2179.1;1961;20;29.7;4;1;5.0;2020;0;0;0;1;56.9657279;24.0512467
56000.0;1;9;9635.8;1978;20;63.6;10;3;4.0;2020;0;0;0;1;56.9610193;24.2354903
81721.0;1;5;13481.9;2008;1;81.7;6;3;4.0;2020;0;0;0;1;56.9485119;24.1690925
42000.0;1;5;2447.1;1966;35;38.6;4;2;3.0;2020;0;0;0;1;56.9807575;24.1784101
38000.0;1;5;3220.0;1978;35;49.0;9;2;2.0;2020;0;0;0;1;56.9712298;24.2315255
65000.0;1;9;4766.9;1979;30;62.0;10;3;9.0;2020;0;0;0;1;56.9661294;24.2389475
10200.0;1;9;4918.3;1981;20;33.2;7;1;8.0;2020;0;0;0;1;57.0334577;24.1033642
46900.0;1;5;3397.9;1967;35;57.1;8;3;4.0;2020;0;0;0;1;56.931555;24.1693878
37000.0;1;5;5374.6;1967;30;45.4;7;2;5.0;2020;0;0;0;1;56.9172883;24.1755191
9600.0;1;5;6913.5;1968;30;25.7;6;1;4.0;2020;0;0;0;1;56.9652539;24.1733718
20000.0;1;5;4509.1;1984;10;43.1;6;1;1.0;2020;0;0;0;1;56.9460917;24.1760113
44000.0;1;9;4913.9;1978;25;78.4;10;3;9.0;2020;0;0;0;1;56.9601367;24.232503
37800.0;1;2;1160.2;1960;35;42.9;6;2;2.0;2020;0;0;0;1;57.0222702;24.1416706
19500.0;1;5;3565.9;1967;30;30.1;5;1;2.0;2020;0;0;0;1;56.9182908;24.1748723
45000.0;1;5;3653.4;1966;35;62.1;8;3;5.0;2020;0;0;0;1;56.9151787;24.170898
59000.0;1;9;7435.4;1985;20;64.0;9;3;3.0;2020;0;0;0;1;56.933582;24.2075418
78750.0;1;10;10230.0;1990;10;94.9;14;4;5.0;2020;0;0;0;1;56.900448;24.0918947
61000.0;1;9;4937.9;1983;20;63.1;9;3;3.0;2020;0;0;0;1;56.9342213;24.2065934
5000.0;1;3;877.3;1959;35;16.9;3;1;2.0;2020;0;0;0;1;56.9132763;24.2071919
40000.0;1;12;4407.9;1976;15;50.9;5;2;10.0;2020;0;0;0;1;56.9198762;24.1726617
65000.0;1;12;5620.9;1984;10;75.4;8;3;9.0;2020;0;0;0;1;56.9496417;24.1960541
6475.0;4;2;401.2;1953;50;44.1;7;2;2.0;2020;0;0;0;1;57.0346376;24.0587521
40000.0;1;16;6710.6;1990;10;39.2;5;1;13.0;2020;0;0;0;1;56.9325736;24.2048357
31000.0;3;5;6324.8;1975;20;34.9;5;1;1.0;2020;0;0;0;1;56.9126126;24.0938018
28000.0;1;5;5970.5;1971;25;62.6;8;3;4.0;2020;0;0;0;1;56.9706929;24.0500062
33000.0;1;5;5399.2;1967;35;45.0;7;2;3.0;2020;0;0;0;1;56.9213237;24.1747122
50000.0;1;9;4874.8;1976;15;64.4;9;3;9.0;2020;0;0;0;1;56.9582775;24.0076149
38500.0;1;5;4946.4;1972;20;48.3;8;2;1.0;2020;0;0;0;1;56.9536042;24.0252548
28000.0;1;5;2815.8;1960;50;40.5;7;2;3.0;2020;0;0;0;1;56.987973;24.2254963
40000.0;1;10;2441.0;1986;15;51.3;8;2;2.0;2020;0;0;0;1;56.9442924;24.2178997
63000.0;1;13;5341.0;1986;15;71.7;9;3;4.0;2019;0;0;0;1;56.9434358;24.2097401
34000.0;1;5;5343.1;1974;20;45.0;7;2;3.0;2020;0;0;0;1;56.9146955;24.0909965
46500.0;1;5;4124.7;1975;25;50.7;6;2;5.0;2020;0;0;0;1;56.9570198;24.1952081
18700.0;1;5;4430.9;1979;15;42.2;7;1;1.0;2020;0;0;0;1;57.0289708;24.1051613
29375.0;1;5;2139.0;1963;25;27.5;4;1;2.0;2020;0;0;0;1;56.964809;24.1426826
53500.0;3;2;557.4;1958;45;49.5;5;2;1.0;2020;0;0;0;1;56.9765128;24.141982
7000.0;1;4;2704.0;1967;20;23.9;4;1;4.0;2020;0;0;0;1;57.0353671;24.092134
30000.0;1;5;2811.5;1965;25;42.7;5;2;5.0;2020;0;0;0;1;56.9661701;24.0584577
101375.83;1;4;3123.7;2006;0;84.9;7;3;3.0;2020;0;0;0;1;56.9587642;24.2438047
31999.99;1;5;4063.2;1972;20;34.9;4;1;3.0;2020;0;0;0;1;56.9758862;24.1742606
8000.0;4;6;2610.3;1909;60;28.5;4;2;2.0;2020;0;0;0;1;56.9463254;24.14128
32000.0;1;4;2096.8;1961;40;31.4;4;1;4.0;2020;0;0;0;1;56.9119746;24.1923233
1400.0;4;2;250.5;1900;55;24.6;2;1;2.0;2019;0;1;0;0;57.0229239;24.1325565
24800.0;1;5;2749.5;1965;20;28.2;4;1;4.0;2020;0;0;0;1;56.9978736;24.1196368
71000.0;1;10;4932.7;1976;15;78.8;10;4;8.0;2020;0;0;0;1;56.9676357;24.017326
57000.0;1;9;7552.0;1984;10;65.4;9;3;8.0;2020;0;0;0;1;56.9371959;24.2088053
27000.0;1;3;564.2;1958;40;47.5;6;2;3.0;2020;0;0;0;1;56.9122314;24.2056969
149900.0;2;7;6640.4;1983;15;101.1;7;3;2.0;2020;0;0;0;1;56.9583381;24.1138184
27000.0;1;9;3462.5;1985;10;42.6;6;1;3.0;2020;0;0;0;1;56.9343907;24.2090657
49000.0;1;6;4640.6;1982;15;55.9;7;1;1.0;2020;0;0;0;1;56.9633082;24.1456632
111000.0;2;6;6848.3;1912;50;102.6;6;3;5.0;2020;0;0;0;1;56.9642811;24.1404153
30500.0;1;13;4972.8;1987;0;34.1;5;1;2.0;2020;0;0;0;1;56.8990769;24.0831344
31000.0;1;5;3597.2;1969;20;31.8;5;1;4.0;2020;0;0;0;1;56.9599061;24.1807926
56000.0;1;5;2463.9;1974;19;56.0;8;3;3.0;2020;0;0;0;1;56.9392688;24.0800249
34300.0;1;5;4943.1;1967;25;37.9;6;2;5.0;2020;0;0;0;1;56.9517322;24.0500287
1450.0;4;2;250.5;1900;55;24.6;2;1;2.0;2019;0;0;1;0;57.0229239;24.1325565
19500.0;1;5;4243.3;1981;30;41.8;6;1;3.0;2020;0;0;0;1;56.9541719;24.1844684
33481.35;1;5;4118.3;1978;20;38.4;7;1;4.0;2020;0;0;0;1;56.9524991;24.0470955
56000.0;1;10;4887.1;1977;15;63.7;10;3;6.0;2020;0;0;0;1;56.9578947;24.0056266
25000.0;1;5;5453.8;1972;25;32.2;5;1;2.0;2020;0;0;0;1;56.957162;24.1771856
40000.0;2;5;2544.0;1967;30;36.1;7;2;3.0;2020;0;0;0;1;56.9881528;24.1646142
24000.0;1;5;3586.2;1969;20;30.0;5;1;4.0;2020;0;0;0;1;56.9609228;24.1801091
30500.0;1;9;4868.5;1979;30;61.6;11;3;3.0;2020;0;0;0;1;56.9544212;24.1706722
4300.0;2;3;1843.5;1913;50;16.4;3;1;1.0;2020;0;0;0;1;57.0030637;24.1219991
62000.0;1;9;7390.6;1979;20;62.1;9;3;3.0;2020;0;0;0;1;56.968306;24.2329112
20000.0;1;5;3565.9;1967;30;30.1;5;1;2.0;2020;0;0;0;1;56.9182908;24.1748723
47000.0;1;5;5099.8;1966;30;61.0;10;3;5.0;2020;0;0;0;1;56.9049726;24.1846715
31000.0;1;5;6749.7;1971;25;38.6;6;2;3.0;2020;0;0;0;1;56.9664956;24.0626257
34000.0;2;2;781.4;1950;45;37.3;5;1;1.0;2020;0;0;0;1;56.983785;24.1956256
58500.0;1;5;4124.7;1975;25;55.7;8;3;2.0;2020;0;0;0;1;56.9570198;24.1952081
4900.0;1;5;6015.9;1980;40;17.8;1;1;3.0;2020;0;0;0;1;56.9695959;24.0691233
45500.0;1;5;7735.5;1967;25;66.5;10;3;3.0;2020;0;0;0;1;56.9101514;24.182365
20000.0;1;10;7363.1;1974;25;62.4;9;3;7.0;2019;0;1;0;0;56.9588246;24.0092025
32000.0;1;5;7684.5;1968;35;48.8;7;2;1.0;2020;0;0;0;1;56.9102719;24.1977392
34000.0;1;9;7220.5;1981;15;32.6;6;1;2.0;2020;0;0;0;1;56.9327756;24.2002514
70000.0;1;10;4985.1;1980;25;72.9;14;4;2.0;2020;0;0;0;1;56.9639494;24.2350927
34000.0;1;7;10037.1;1993;5;46.1;5;2;7.0;2020;0;0;0;1;56.9009899;24.0874321
13680.0;1;2;476.8;1923;50;43.6;3;2;1.0;2017;0;0;0;1;57.0462089;24.1731816
30000.0;1;5;3191.2;1974;20;38.6;6;2;3.0;2020;0;0;0;1;56.9670717;24.019308
55000.0;1;9;4937.9;1983;20;62.9;9;3;9.0;2020;0;0;0;1;56.9342213;24.2065934
33000.0;6;3;735.8;1960;30;40.5;6;2;1.0;2020;0;0;0;1;56.9325474;24.0559439
56800.0;1;9;12113.9;1987;15;62.4;9;3;2.0;2020;0;0;0;1;56.9530495;24.1917785
22000.0;1;9;7408.7;1977;20;59.1;9;3;2.0;2020;0;0;0;1;56.9567958;24.1926747
75000.0;1;5;18366.9;2007;3;60.8;5;2;3.0;2020;0;0;0;1;56.9562778;24.2433428
39884.0;1;9;5160.3;1988;10;60.0;9;3;4.0;2020;0;0;0;1;56.9311536;24.1681383
14400.0;4;12;4263.0;1973;25;47.4;7;2;8.0;2020;0;0;0;1;56.914215;24.1764823
30000.0;1;5;3444.9;1964;35;29.0;3;1;1.0;2020;0;0;0;1;56.9739018;24.1416475
50000.0;1;9;7220.5;1981;15;62.0;11;3;3.0;2020;0;0;0;1;56.9327756;24.2002514
119200.0;5;6;2447.9;2007;10;73.6;7;3;5.0;2020;0;0;0;1;56.9421142;24.0039256
39000.0;1;5;4110.8;1973;20;53.9;8;3;5.0;2020;0;0;0;1;56.9622335;24.0017162
88372.0;1;9;9251.4;1983;25;90.4;11;4;2.0;2020;0;0;0;1;56.9488943;24.1977895
38000.0;1;9;6785.5;1980;15;40.6;7;1;1.0;2020;0;0;0;1;56.9545666;24.1788989
103000.0;1;16;5625.6;2004;10;82.4;7;3;12.0;2020;0;0;0;1;56.9564755;24.186536
30000.0;1;5;2011.4;1960;25;40.4;6;2;4.0;2020;0;0;0;1;56.9677124;24.1297492
42060.0;1;5;3625.6;1966;40;54.7;7;3;1.0;2020;0;0;0;1;56.9700436;24.1802582
47500.0;1;9;4744.7;1978;30;62.9;10;3;3.0;2020;0;0;0;1;56.966592;24.2380191
48936.0;1;10;6715.0;1974;25;61.9;9;3;3.0;2020;0;0;0;1;56.9619475;24.0029791
23000.0;2;5;6080.7;1990;5;54.1;7;2;3.0;2020;0;0;0;1;56.9936677;24.1256586
18540.0;1;9;11072.7;1984;20;50.0;9;2;5.0;2020;0;0;0;1;56.9368107;24.2105007
45500.0;1;9;4753.6;1981;15;50.2;7;2;8.0;2020;0;0;0;1;56.9327063;24.1992916
85400.0;1;18;11800.8;2006;0;72.4;8;2;17.0;2020;0;0;0;1;56.9609791;24.0168635
63000.0;1;9;9490.0;1983;10;61.1;7;2;7.0;2020;0;0;0;1;56.9534488;24.1713285
42900.0;1;5;2828.4;1963;20;41.9;6;2;1.0;2020;0;0;0;1;56.9679218;24.187015
46000.0;1;5;3742.5;1967;40;46.9;6;2;2.0;2020;0;0;0;1;56.9104655;24.1832785
35000.0;1;10;7404.4;1990;0;32.9;7;1;6.0;2020;0;0;0;1;56.9030682;24.0990178
38000.0;1;5;7176.5;1967;40;45.0;7;2;5.0;2020;0;0;0;1;56.9214164;24.177724
53000.0;1;9;7462.2;1975;30;61.0;9;3;8.0;2020;0;0;0;1;56.9306408;24.1741025
60000.0;1;9;10101.8;1972;20;62.1;9;3;5.0;2020;0;0;0;1;56.9248937;24.1659534
8000.0;3;2;1952.8;1930;25;32.4;5;2;1.0;2020;0;0;0;1;56.9385204;24.051309
63700.0;1;9;9503.6;1996;10;56.0;7;2;2.0;2020;0;0;0;1;56.9888308;24.2452376
170000.0;1;3;1572.4;1998;0;167.5;13;5;2.5;2019;0;0;0;1;56.9836578;24.2374811
88837.5;2;10;5935.3;2015;1;77.0;6;2;3.0;2020;0;0;0;1;56.9408106;24.2298719
87672.5;2;10;5935.3;2015;1;76.9;6;2;2.0;2020;0;0;0;1;56.9408106;24.2298719
65000.0;1;9;7186.3;1973;30;62.9;8;3;8.0;2020;0;0;0;1;56.9633752;24.1876626
45000.0;1;5;4129.8;1976;20;66.9;9;3;1.0;2020;0;0;0;1;56.9576477;24.0038443
57000.0;1;5;4055.7;1971;25;67.6;8;3;4.0;2020;0;0;0;1;56.9705792;24.0509606
32500.0;1;9;2459.8;1983;10;33.0;6;1;8.0;2020;0;0;0;1;56.9414736;24.2009246
32800.0;1;5;3902.0;1980;10;55.1;9;3;3.0;2020;0;0;0;1;57.0327873;24.0949748
107000.0;1;5;2136.6;2013;0;70.1;5;3;5.0;2020;0;0;0;1;56.9582411;24.2557879
60000.0;1;5;3427.8;1969;25;70.2;8;3;3.0;2020;0;0;0;1;56.9757775;24.1716556
9750.0;1;5;4456.8;1984;10;42.0;6;1;4.0;2020;0;0;0;1;56.9452638;24.1739036
20000.0;1;5;3944.5;1987;10;53.5;7;2;5.0;2020;0;0;0;1;57.0525289;24.0658363
54000.0;1;10;4912.9;1975;25;50.8;9;2;6.0;2020;0;0;0;1;56.9652514;24.0234504
33500.0;1;5;5356.5;1966;30;38.4;6;2;4.0;2020;0;0;0;1;56.9186703;24.1830637
25000.0;1;9;6931.6;1988;20;40.6;6;1;6.0;2020;0;0;0;1;56.9393285;24.2128742
48500.0;1;5;5759.3;1970;20;49.4;7;2;4.0;2020;0;0;0;1;56.9768969;24.1795607
44500.0;1;5;8800.9;1979;20;46.4;7;2;3.0;2020;0;0;0;1;56.9483604;24.1672043
15900.0;1;10;9668.4;1977;20;61.7;12;4;1.0;2020;0;0;0;1;56.9593905;24.0030852
45000.0;1;5;5944.0;1975;25;67.4;10;3;2.0;2020;0;0;0;1;56.9591622;24.1951134
33000.0;1;5;7091.2;1968;30;45.2;7;2;2.0;2020;0;0;0;1;56.9006606;24.2134584
123000.0;1;3;1405.8;2003;20;90.5;8;4;3.0;2020;0;0;0;1;56.9623021;24.1744372
15000.0;2;5;2777.1;1962;35;28.7;5;1;4.0;2020;0;0;0;1;56.9403904;24.1451141
19800.0;1;5;7668.8;1968;35;38.3;7;2;1.0;2020;0;0;0;1;56.9071651;24.2012977
60000.0;1;9;9907.0;1985;15;63.1;9;3;3.0;2020;0;0;0;1;56.9341171;24.2076653
40000.0;3;9;2413.7;1975;20;59.1;9;3;4.0;2020;0;0;0;1;56.9726007;24.1328369
22470.0;1;12;4379.4;1986;10;31.0;5;1;3.0;2020;0;0;0;1;56.993935;24.1941777
55500.0;1;10;7689.3;1980;20;64.0;10;3;7.0;2020;0;0;0;1;56.9631707;24.2349881
50000.0;1;10;7488.5;1984;15;51.7;9;2;4.0;2020;0;0;0;1;56.9337914;24.2058855
20000.0;1;5;5512.6;1967;30;59.4;7;3;1.0;2020;0;0;0;1;56.9188602;24.1744986
3000.0;1;5;7872.9;1972;20;28.9;4;1;2.0;2020;0;0;0;1;56.975552;24.1695178
36000.0;1;4;2294.2;1963;30;40.5;6;2;2.0;2020;0;0;0;1;56.994619;24.1291136
5150.0;1;5;2788.7;1965;35;41.5;6;2;3.0;2020;0;0;0;1;56.9633356;24.1721442
96000.0;1;9;9554.4;1985;10;97.0;14;4;9.0;2020;0;0;0;1;56.9468986;24.1864547
28500.0;1;5;3467.7;1964;30;47.1;7;2;4.0;2019;0;0;0;1;56.9092585;24.1762959
39300.0;1;5;6913.5;1968;30;50.0;8;2;1.0;2020;0;0;0;1;56.9652539;24.1733718
45000.0;1;5;4787.5;1964;35;59.3;9;3;3.0;2020;0;0;0;1;56.9119843;24.1756587
80000.0;1;11;10315.6;1991;8;78.0;13;3;8.0;2020;0;0;0;1;56.901412;24.0909991
33000.0;1;9;6894.0;1987;10;40.6;6;1;2.0;2020;0;0;0;1;56.9424835;24.2152842
61990.0;1;10;4777.0;1982;20;50.0;8;2;5.0;2020;0;0;0;1;56.9387607;24.1983181
36900.0;1;5;7690.5;1968;35;38.2;7;2;2.0;2020;0;0;0;1;56.9080042;24.1998924
58000.0;1;5;3368.3;1968;25;59.7;8;3;4.0;2020;0;0;0;1;56.9710003;24.174233
20000.0;1;5;3547.1;1970;20;36.9;6;2;5.0;2020;0;0;0;1;56.9221774;24.1719139
30000.0;1;5;3742.5;1967;40;57.7;8;3;1.0;2020;0;0;0;1;56.9104655;24.1832785
63000.0;1;9;9025.2;1973;25;62.4;8;3;7.0;2020;0;0;0;1;56.9626017;24.1869501
20615.0;1;10;8990.0;1976;25;35.9;6;1;2.0;2020;0;0;0;1;56.9627028;24.0129692
12400.0;1;4;3519.1;1963;30;12.4;4;1;2.0;2020;0;0;0;1;56.9672864;24.181126
39000.0;1;6;2126.7;1964;20;41.2;5;2;5.0;2020;0;0;0;1;56.9651513;24.0477291
124000.0;1;4;2939.5;2008;0;111.4;8;3;2.0;2020;0;0;0;1;56.9147554;24.0850436
25500.0;1;5;6751.6;1974;15;27.2;4;1;5.0;2020;0;0;0;1;56.9669132;24.0101711
18000.0;1;9;3586.9;1990;5;21.3;5;1;7.0;2020;0;0;0;1;56.9585636;24.0691172
52400.0;1;10;9668.4;1977;20;50.0;9;2;3.0;2020;0;0;0;1;56.9593905;24.0030852
54000.0;1;9;9592.8;1985;20;61.5;9;2;2.0;2020;0;0;0;1;56.9479761;24.1901561
45500.0;1;16;6923.1;1982;25;45.8;5;1;7.0;2020;0;0;0;1;56.9670714;24.2374215
37800.0;1;5;3659.2;1962;20;41.0;6;2;4.0;2020;0;0;0;1;56.9670043;24.0505247
88000.0;1;6;3317.2;1957;25;59.3;4;3;6.0;2020;0;0;0;1;56.9591126;24.1373398
30000.0;1;10;6796.9;1977;25;62.0;11;3;1.0;2020;0;0;0;1;56.9587777;24.0023934
23265.0;1;5;5101.9;1968;30;50.3;7;2;3.0;2020;0;0;0;1;56.9820234;24.1851353
24700.0;1;5;3622.1;1966;30;39.3;6;2;2.0;2020;0;0;0;1;56.9157198;24.1819685
33000.0;1;5;3741.7;1964;30;46.8;6;2;4.0;2020;0;0;0;1;56.9133513;24.1735289
49500.0;1;10;4819.9;1987;20;50.7;8;2;3.0;2020;0;0;0;1;56.9438558;24.2175514
32000.0;1;5;5002.1;1970;20;50.2;7;2;4.0;2020;0;0;0;1;56.9676385;24.0569682
25340.0;1;5;2535.5;1969;30;42.0;5;2;2.0;2020;0;0;0;1;57.0303296;24.0993344
40000.0;1;10;3527.4;1985;20;41.4;5;1;3.0;2020;0;0;0;1;56.9324756;24.2078262
38745.0;1;5;5578.9;1988;15;33.7;5;1;2.0;2020;0;0;0;1;56.9615182;24.0543318
8000.0;1;3;877.3;1959;35;16.9;3;1;2.0;2020;0;0;0;1;56.9132763;24.2071919
21100.0;1;5;2995.8;1978;15;50.5;8;2;1.0;2020;0;0;0;1;57.0325879;24.1060038
40000.0;1;5;4080.8;1974;20;49.5;5;2;1.0;2020;0;0;0;1;56.9673644;24.0131585
56000.0;1;10;9888.3;1990;10;51.4;8;2;2.0;2020;0;0;0;1;56.9005863;24.0969427
43000.0;1;9;9825.9;1978;20;64.1;12;3;7.0;2020;0;0;0;1;56.9608716;24.234102
10000.0;6;2;281.3;1875;70;50.9;2;1;2.0;2020;0;0;0;1;57.0364997;24.04141
13000.0;1;5;3743.0;1966;35;47.1;6;2;4.0;2020;0;0;0;1;56.9075903;24.1840848
69000.0;1;13;5627.1;1979;20;60.7;7;2;9.0;2020;0;0;0;1;56.9604295;24.1993451
34000.0;1;13;4972.8;1987;0;28.9;3;1;4.0;2020;0;0;0;1;56.8990769;24.0831344
16336.84;1;5;3582.3;1971;25;36.3;5;2;1.0;2004;1;0;0;0;56.9453547;24.0520038
23000.0;1;5;7771.3;1968;30;38.5;7;2;2.0;2020;0;0;0;1;56.9096362;24.1994164
38200.0;1;5;3686.7;1963;30;42.0;6;2;3.0;2020;0;0;0;1;56.9123302;24.1864734
54000.0;1;5;2765.5;1978;30;60.5;9;3;3.0;2020;0;0;0;1;56.9725872;24.2303921
38000.0;1;5;5001.5;1964;40;46.7;6;2;5.0;2020;0;0;0;1;56.9121527;24.1736851
30600.0;1;10;9872.5;1976;15;50.5;8;2;2.0;2020;0;0;0;1;56.9572609;24.0078165
24300.0;1;5;7141.3;1972;25;44.9;7;2;5.0;2020;0;0;0;1;56.956623;24.1756578
4200.0;1;3;1922.3;1954;30;23.9;5;2;2.0;2020;0;0;0;1;56.9750364;24.1062662
4200.0;1;3;1922.3;1954;30;23.9;3;2;2.0;2020;0;0;0;1;56.9750364;24.1062662
37400.0;1;5;4204.3;1974;20;38.9;7;1;4.0;2020;0;0;0;1;56.9640279;24.196048
31000.0;1;9;2456.4;1983;20;33.0;6;1;2.0;2020;0;0;0;1;56.9343267;24.2057556
38000.0;1;10;10013.5;1987;10;33.2;6;1;4.0;2020;0;0;0;1;56.9435451;24.2239439
25000.0;1;5;4237.1;1985;10;42.2;6;1;3.0;2020;0;0;0;1;56.9393987;24.2107408
12000.0;1;5;4129.8;1976;20;60.5;8;3;5.0;2020;0;0;0;1;56.9576477;24.0038443
15000.0;1;5;7018.0;1968;30;38.9;6;2;3.0;2018;0;0;1;0;56.901828;24.2114169
54000.0;1;9;4785.0;1975;20;50.1;8;2;4.0;2020;0;0;0;1;56.9647509;24.0109687
30000.0;1;9;12071.4;1989;5;50.9;7;2;8.0;2020;0;0;0;1;57.0323675;24.109974
41400.0;1;5;4207.4;1971;20;50.6;7;2;5.0;2020;0;0;0;1;56.9623629;24.027098
48000.0;1;10;9722.3;1974;25;49.9;8;2;8.0;2020;0;0;0;1;56.9606323;24.0112544
59800.0;1;9;12513.2;1984;10;51.5;8;2;4.0;2020;0;0;0;1;56.9363745;24.2100113
39200.0;1;10;6402.5;1977;20;35.7;7;1;8.0;2020;0;0;0;1;56.9578949;23.9980061
42700.0;1;11;13797.9;1994;0;45.8;6;1;10.0;2020;0;0;0;1;56.8994846;24.0880188
89500.0;1;5;2437.8;1953;45;84.8;7;3;1.0;2020;0;0;0;1;56.9761729;24.1395105
27750.0;1;5;5848.4;1974;25;62.7;8;3;1.0;2020;0;0;0;1;56.957884;24.1932254
72000.0;1;10;10326.8;1980;15;78.9;12;4;2.0;2020;0;0;0;1;56.9654749;24.2351867
50000.0;1;5;3565.8;1970;20;60.5;8;3;2.0;2020;0;0;0;1;56.9556268;24.046309
45500.0;1;5;4663.0;1965;35;59.1;10;3;4.0;2020;0;0;0;1;56.9102313;24.1747081
11000.0;6;2;222.2;1890;60;32.0;4;2;2.0;2020;0;0;0;1;56.92566;24.0561552
56500.0;1;5;5356.5;1966;30;61.2;6;3;2.0;2020;0;0;0;1;56.9186703;24.1830637
14000.0;1;4;2275.9;1959;25;41.8;5;2;4.0;2020;0;0;0;1;56.9405061;24.0404935
17510.0;1;2;583.4;1961;20;42.5;5;2;2.0;2020;0;0;0;1;57.0230817;24.141357
24000.0;2;5;1187.7;1910;45;32.5;4;1;-1.0;2020;0;0;0;1;56.994958;24.1284662
50500.0;1;5;3536.5;1973;20;59.7;8;3;3.0;2020;0;0;0;1;56.96453;24.1937983
38000.0;1;5;5272.0;1968;30;45.2;7;2;5.0;2020;0;0;0;1;56.902737;24.2110846
28650.0;1;5;7953.9;1970;20;52.5;7;2;2.0;2020;0;0;0;1;57.0383252;24.0894784
17700.0;1;5;5189.5;1969;20;26.4;5;1;4.0;2020;0;0;0;1;56.9101041;24.1901585
54000.0;1;5;3356.7;1968;30;55.8;8;3;4.0;2020;0;0;0;1;56.9320436;24.1688804
51000.0;1;10;14336.5;1981;10;62.2;9;3;8.0;2020;0;0;0;1;56.9351415;24.1980297
15000.0;4;6;2610.3;1909;60;28.6;4;1;5.0;2020;0;0;0;1;56.9463254;24.14128
8500.0;1;5;5756.1;1973;30;49.4;7;2;4.0;2020;0;0;0;1;56.9405127;24.1530172
31600.0;1;9;2572.6;1990;20;40.6;5;1;4.0;2020;0;0;0;1;56.9613319;24.182617
38000.0;1;13;5137.3;1977;25;36.5;5;1;8.0;2020;0;0;0;1;56.9093832;24.1826475
31000.0;1;5;7463.1;1967;20;45.3;6;2;2.0;2020;0;0;0;1;56.9077048;24.1884617
72500.0;1;10;9299.8;1976;10;63.8;10;3;4.0;2020;0;0;0;1;56.9538499;24.0003244
25000.0;1;10;9582.4;1982;25;36.7;7;1;1.0;2020;0;0;0;1;56.9307267;24.1643668
38550.0;1;5;5351.8;1968;30;44.7;7;2;2.0;2020;0;0;0;1;56.8996297;24.2118064
12000.0;1;5;5522.1;1968;30;32.0;5;1;4.0;2020;0;0;0;1;56.9219436;24.1786592
24000.0;1;5;5970.5;1971;25;27.6;4;1;3.0;2020;0;0;0;1;56.9706929;24.0500062
1500.0;3;1;192.7;1870;70;30.5;4;1;1.0;2020;0;0;0;1;56.9644;24.0694192
3900.0;1;16;6991.8;1988;15;56.9;7;2;9.0;2019;1;0;0;0;56.9412557;24.207599
22000.0;1;10;15949.3;1987;5;46.1;6;1;9.0;2020;0;0;0;1;56.9443596;24.0032158
42000.0;1;9;6785.5;1980;15;40.1;7;1;4.0;2020;0;0;0;1;56.9545666;24.1788989
30700.0;1;5;3557.3;1964;40;43.0;5;2;2.0;2020;0;0;0;1;56.9740331;24.1092806
18000.0;1;5;4065.8;1982;15;53.5;9;2;3.0;2020;0;0;0;1;57.0387051;24.0215675
45000.0;1;5;4065.8;1982;15;66.4;10;3;1.0;2020;0;0;0;1;57.0387051;24.0215675
44000.0;1;12;4194.9;1977;15;46.6;7;2;12.0;2020;0;0;0;1;56.9184591;24.1736901
7000.0;1;10;7539.2;1985;15;51.6;8;2;8.0;2020;0;0;0;1;56.9382773;24.2093862
10000.0;1;10;7539.2;1985;15;51.6;8;2;8.0;2020;0;0;0;1;56.9382773;24.2093862
30500.0;1;5;4163.3;1987;15;38.1;6;1;2.0;2020;0;0;0;1;56.9414767;24.2259877
36500.0;1;5;4065.8;1982;15;54.2;9;2;5.0;2020;0;0;0;1;57.0387051;24.0215675
78000.0;1;9;11933.4;1981;15;78.0;12;4;9.0;2020;0;0;0;1;56.9345958;24.1975426
17000.0;1;5;3942.1;1980;30;51.2;7;2;4.0;2020;0;0;0;1;57.0334716;24.0973775
74000.0;1;4;2699.9;1961;30;56.0;7;2;2.0;2020;0;0;0;1;56.9428677;24.0907368
95000.0;1;9;8436.9;2007;0;65.0;5;2;9.0;2020;0;0;0;1;56.9409936;24.2201132
60000.0;1;11;3370.4;1991;10;59.5;9;2;8.0;2020;0;0;0;1;56.9022354;24.0878447
6500.0;8;3;1347.9;1921;60;37.4;2;2;2.0;2020;0;0;0;1;56.9801924;24.0846097
10000.0;1;3;936.5;1960;35;16.9;4;1;3.0;2020;0;0;0;1;56.9129428;24.2066207
8500.0;2;2;264.2;1915;55;22.5;2;1;2.0;2020;0;0;0;1;56.91653;24.1253507
35000.0;1;5;4194.9;1985;10;42.4;3;1;4.0;2020;0;0;0;1;56.963528;24.1969071
12500.0;1;9;2528.5;1978;20;60.4;9;3;4.0;2020;0;0;0;1;57.0319211;24.1077298
