Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
9000.0;58.21;1;4;1675.0;1974;20;34.3;4;1;56.966667;23.153333;2.0;2020;0;0;1;0
6600.0;63.91;1;5;2551.6;1970;30;47.1;7;2;57.246667;22.588611;4.0;2020;0;0;1;0
3000.0;444.51;3;1;195.4;1900;40;38.3;5;2;56.535;21.166111;1.0;2020;0;0;1;0
20000.0;96.26;3;4;1709.2;1960;30;39.6;6;2;56.666389;22.493611;2.0;2020;0;0;1;0
4614.0;55.69;1;3;839.4;1979;15;27.6;6;1;56.666389;22.493611;3.0;2018;0;1;0;0
48000.0;132.53;1;5;6304.7;1979;10;90.9;13;4;56.966667;23.153333;4.0;2020;0;0;1;0
20000.0;49.21;1;5;3080.1;1974;20;56.8;6;2;56.966667;23.153333;4.0;2020;0;0;1;0
18000.0;19.06;1;5;4048.6;1988;20;46.7;5;2;56.968611;21.971667;4.0;2020;0;0;1;0
27746.0;28.92;1;5;3108.0;1976;40;71.1;8;3;56.968611;21.971667;3.0;2013;0;1;0;0
27900.0;116.27;1;5;3001.3;1978;20;65.1;8;3;56.68;22.568333;1.0;2020;0;0;1;0
8500.0;34.73;1;5;4787.7;1984;15;56.3;7;2;56.68;22.568333;3.0;2020;0;0;1;0
7440.0;66.25;1;3;2403.5;1978;15;41.7;7;2;56.535;21.166111;1.0;2020;0;0;1;0
12000.0;74.04;1;4;2176.9;1971;20;50.9;7;2;56.666389;22.493611;1.0;2020;0;0;1;0
26000.0;27.15;1;5;4048.6;1988;20;66.8;9;3;56.968611;21.971667;4.0;2020;0;0;1;0
8090.0;44.56;1;5;4787.7;1984;15;71.2;8;3;56.68;22.568333;1.0;2019;0;1;0;0
8500.0;52.3;1;5;3360.5;1969;10;46.7;7;2;56.68;22.568333;4.0;2020;0;0;1;0
7000.0;50.63;1;3;550.3;1900;55;30.0;2;1;56.966667;23.153333;3.0;2020;0;0;1;0
40000.0;111.61;1;6;4389.1;2007;0;63.8;4;2;56.966667;23.153333;5.0;2020;0;0;1;0
69500.0;148.52;1;6;4389.1;2007;0;84.9;7;3;56.966667;23.153333;4.0;2020;0;0;1;0
60000.0;147.82;1;6;4389.1;2007;0;84.5;7;3;56.966667;23.153333;2.0;2020;0;0;1;0
69500.0;149.4;1;6;4389.1;2007;0;85.4;7;3;56.966667;23.153333;2.0;2020;0;0;1;0
35800.0;81.7;1;6;4389.1;2007;0;46.7;3;2;56.966667;23.153333;6.0;2020;0;0;1;0
20000.0;15.93;1;5;4033.1;1983;40;46.5;6;2;56.968611;21.971667;5.0;2020;0;0;1;0
25000.0;43.92;1;5;3404.8;1968;25;50.0;7;2;56.966667;23.153333;5.0;2020;0;0;1;0
15500.0;232.49;1;3;1321.5;1973;25;66.1;12;3;56.535;21.166111;2.0;2020;0;0;1;0
3000.0;61.66;2;2;471.3;1921;60;44.8;3;2;57.246667;22.588611;2.0;2020;0;0;1;0
18000.0;122.9;1;2;222.5;1890;60;38.8;3;2;57.246667;22.588611;1.0;2020;0;0;1;0
2500.0;204.27;2;2;435.0;1970;40;21.6;3;1;56.666389;22.493611;2.0;2020;1;0;0;0
70000.0;149.75;1;6;4389.1;2007;0;85.6;8;4;56.966667;23.153333;4.0;2020;0;0;1;0
6000.0;1345.8;1;2;299.2;1790;50;92.9;8;4;57.0375;22.775;2.0;2020;0;0;1;0
2750.0;240.1;2;1;100.3;1870;65;20.8;2;1;56.968611;21.971667;1.0;2020;0;0;1;0
12000.0;52.62;1;3;486.2;1885;30;37.7;5;2;56.968611;21.971667;1.0;2020;0;0;1;0
65500.0;148.7;1;6;4389.1;2007;0;85.0;7;3;56.966667;23.153333;1.0;2020;0;0;1;0
9500.0;67.03;5;2;349.5;1902;36;28.1;3;1;56.966667;23.153333;2.0;2020;0;0;0;1
26000.0;111.61;1;6;4389.1;2007;0;63.8;4;2;56.966667;23.153333;1.0;2020;0;0;1;0
15000.0;277.49;3;2;456.1;1887;55;41.2;6;2;56.968611;21.971667;2.0;2020;0;0;1;0
8670.0;51.2;1;5;3557.4;1974;25;39.1;6;2;56.68;22.568333;2.0;2020;0;0;1;0
5070.0;124.82;1;4;2101.5;1971;20;50.5;7;2;56.68;22.568333;4.0;2020;1;0;0;0
1201.0;27.0;3;3;483.8;1840;50;22.6;2;1;57.0375;22.775;2.0;2020;0;0;1;0
15400.0;47.29;1;3;1275.8;1961;40;29.3;4;1;56.966667;23.153333;2.0;2020;0;0;1;0
18000.0;17.28;1;5;2985.8;1973;40;52.6;7;2;56.968611;21.971667;3.0;2020;0;0;1;0
3000.0;10.55;1;3;1294.7;1961;50;38.0;6;2;56.968611;21.971667;1.0;2020;1;0;0;0
