Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
5000.0;31.39;1;5;3587.8;1986;20.0;33.0;5;1;55.875;26.535556;4.0;2024;1;0;0;0
20000.0;41.19;1;5;3434.3;1963;40.0;45.0;5;2;55.875;26.535556;3.0;2024;1;0;0;0
3900.0;26.46;1;5;3319.2;1975;30.0;30.2;5;1;55.875;26.535556;2.0;2024;1;0;0;0
15000.0;42.13;1;5;5357.9;1973;30.0;66.0;8;3;55.875;26.535556;5.0;2024;0;0;0;1
14750.0;60.25;1;5;4984.4;1984;20.0;59.2;8;3;55.875;26.535556;5.0;2024;1;0;0;0
1225.09;27.65;1;5;4443.8;1980;29.0;34.8;4;1;55.875;26.535556;1.0;2001;0;1;0;0
13400.0;35.07;1;5;3409.1;1975;30.0;39.9;6;2;55.875;26.535556;5.0;2024;1;0;0;0
10000.0;109.31;1;2;422.1;1900;55.0;38.1;5;2;55.875;26.535556;1.0;2024;1;0;0;0
17000.0;54.25;1;5;6461.4;1966;40.0;47.3;7;2;55.875;26.535556;3.0;2024;1;0;0;0
7500.0;28.4;1;5;1911.4;1963;30.0;28.7;4;1;55.875;26.535556;4.0;2024;1;0;0;0
15000.0;32.02;1;9;4971.3;1977;31.0;51.8;7;2;55.875;26.535556;9.0;2024;1;0;0;0
4500.0;23.88;1;9;4954.5;1982;30.0;32.0;5;1;55.875;26.535556;4.0;2024;1;0;0;0
7500.0;47.74;1;9;3753.6;1983;25.0;43.0;5;1;55.875;26.535556;7.0;2024;1;0;0;0
13000.0;23.87;1;5;3359.6;1975;20.0;32.1;5;1;55.875;26.535556;4.0;2024;1;0;0;0
40500.0;80.67;1;5;2811.0;1989;10.0;89.0;11;4;55.875;26.535556;2.5;2024;0;0;0;1
15000.0;31.47;1;5;3385.0;1990;26.0;40.0;6;2;55.875;26.535556;4.0;2024;1;0;0;0
11000.0;30.3;1;5;2873.5;1989;26.0;33.6;5;1;55.875;26.535556;2.0;2024;1;0;0;0
7500.0;43.57;1;5;4678.7;1988;10.0;52.6;7;2;55.875;26.535556;3.0;2024;1;0;0;0
5000.0;30.42;1;5;4595.9;1967;40.0;43.3;7;2;55.875;26.535556;3.0;2024;1;0;0;0
5000.0;50.95;1;5;3051.0;1968;34.0;35.9;7;2;55.875;26.535556;2.0;2024;1;0;0;0
